GEO.id,GEO.id2,GEO.display-label,GOVTYPE.id,GOVTYPE.display-label,FINITEM.id,FINITEM.display-label,YEAR.id,AMOUNT,AMOUNT_CV
0400000US09,9,Connecticut,2,State,31,"Debt outstanding, short-term",2015,N,N
0400000US09,9,Connecticut,2,State,32,"Debt outstanding, long-term, total",2015,35351526,0
0400000US09,9,Connecticut,2,State,321,"Debt outstanding, long-term, public debt for private purposes",2015,12593050,0
0400000US09,9,Connecticut,2,State,33,Long-term debt issued,2015,5040170,0
0400000US09,9,Connecticut,2,State,34,Long-term debt retired,2015,2917009,0
0400000US09,9,Connecticut,2,State,4,Cash and security holdings,2015,47001964,0
0400000US09,9,Connecticut,2,State,41,"Cash and security holdings, insurance trust funds, total",2015,29517275,0
0400000US09,9,Connecticut,2,State,411,"Cash and security holdings, insurance trust funds, unemployment compensation",2015,169198,0
0400000US09,9,Connecticut,2,State,412,"Cash and security holdings, insurance trust funds, employee retirement",2015,29313462,0
0400000US09,9,Connecticut,2,State,413,"Cash and security holdings, insurance trust funds, workers'compensation",2015,34615,0
0400000US09,9,Connecticut,2,State,419,"Cash and security holdings, insurance trust funds, miscellaneous",2015,N,N
0400000US09,9,Connecticut,2,State,42,"Cash and security holdings excluding insurance trust funds, total",2015,17484689,0
0400000US09,9,Connecticut,2,State,421,"Cash and security holdings excluding insurance trust funds, offsets to debt",2015,14587807,0
0400000US09,9,Connecticut,2,State,422,"Cash and security holdings excluding insurance trust funds, bond funds",2015,400696,0
0400000US09,9,Connecticut,2,State,429,"Cash and security holdings excluding insurance trust funds, other",2015,2496186,0
0400000US09,9,Connecticut,3,Local,1,Total Revenue,2015,18497121,1.14
0400000US09,9,Connecticut,3,Local,11,"General revenue, total",2015,17398656,1.18
0400000US09,9,Connecticut,3,Local,111,"General revenue, intergovernmental, total",2015,5346750,3.64
0400000US09,9,Connecticut,3,Local,1112,"General revenue, intergovernmental from federal government",2015,568328,3.64
0400000US09,9,Connecticut,3,Local,1113,"General revenue, intergovernmental from state governments",2015,4778422,4.05
0400000US09,9,Connecticut,3,Local,1114,"General revenue, intergovernmental from local governments",2015,X,X
0400000US09,9,Connecticut,3,Local,112,General revenue from own sources,2015,12051906,0.52
0400000US09,9,Connecticut,3,Local,1121,"General revenue from taxes, total",2015,10382427,0.59
0400000US09,9,Connecticut,3,Local,11211,General revenue from property taxes,2015,10221482,0.6
0400000US09,9,Connecticut,3,Local,11212,"General revenue from sales taxes and gross receipts, total",2015,N,N
0400000US09,9,Connecticut,3,Local,112121,"General revenue from sales taxes and gross receipts, general sales",2015,N,N
0400000US09,9,Connecticut,3,Local,112122,"General revenue from sales taxes and gross receipts, selective sales",2015,N,N
0400000US09,9,Connecticut,3,Local,1121221,"General revenue from sales taxes and gross receipts, selective sales, motor fuel",2015,N,N
0400000US09,9,Connecticut,3,Local,1121222,"General revenue from sales taxes and gross receipts, selective sales, alcoholic beverage",2015,N,N
0400000US09,9,Connecticut,3,Local,1121223,"General revenue from sales taxes and gross receipts, selective sales, tobacco products",2015,N,N
0400000US09,9,Connecticut,3,Local,1121224,"General revenue from sales taxes and gross receipts, selective sales, public utilities",2015,N,N
0400000US09,9,Connecticut,3,Local,1121229,"General revenue from sales taxes and gross receipts, selective sales, other selective sales",2015,N,N
0400000US09,9,Connecticut,3,Local,1121231,General revenue from individual income taxes,2015,N,N
0400000US09,9,Connecticut,3,Local,112124,General revenue from corporate income taxes,2015,N,N
0400000US09,9,Connecticut,3,Local,1121241,General revenue from motor vehicle licenses,2015,N,N
0400000US09,9,Connecticut,3,Local,112129,"Taxes, NEC",2015,160945,0.81
0400000US09,9,Connecticut,3,Local,1122,General revenue from charges and miscellaneous general revenue,2015,1669479,0.81
0400000US09,9,Connecticut,3,Local,11221,"General revenue from current charges, total",2015,1222599,1.05
0400000US09,9,Connecticut,3,Local,112211,"General revenue from current charges, education",2015,131300,1.44
0400000US09,9,Connecticut,3,Local,1122111,"General revenue from current charges, education, institutions of higher education",2015,N,N
0400000US09,9,Connecticut,3,Local,1122112,"General revenue from current charges, education, school lunch sales (gross)",2015,121652,1.51
0400000US09,9,Connecticut,3,Local,112212,"General revenue from current charges, hospitals",2015,N,N
0400000US09,9,Connecticut,3,Local,112213,"General revenue from current charges, highways",2015,768,1.66
0400000US09,9,Connecticut,3,Local,112214,"General revenue from current charges, air transportation (airports)",2015,2362,35.73
0400000US09,9,Connecticut,3,Local,112215,"General revenue from current charges, parking facilities",2015,68599,0.12
0400000US09,9,Connecticut,3,Local,112216,"General revenue from current charges, sea and inland port facilities",2015,765,0
0400000US09,9,Connecticut,3,Local,112217,"General revenue from current charges, natural resources",2015,1818,2.18
0400000US09,9,Connecticut,3,Local,112218,"General revenue from current charges, parks and recreation",2015,82903,0.84
0400000US09,9,Connecticut,3,Local,112219,"General revenue from current charges, housing and community development",2015,129100,8.76
0400000US09,9,Connecticut,3,Local,011221A,"General revenue from current charges, sewerage",2015,448700,0.68
0400000US09,9,Connecticut,3,Local,011221B,"General revenue from current charges, solid waste management",2015,89412,3.28
0400000US09,9,Connecticut,3,Local,011221Z,"General revenue from current charges, other charges",2015,266872,1.43
0400000US09,9,Connecticut,3,Local,11222,"General revenue from miscellaneous general revenue, total",2015,446880,0.94
0400000US09,9,Connecticut,3,Local,112221,"General revenue from miscellaneous general revenue, interest earnings",2015,87702,1.5
0400000US09,9,Connecticut,3,Local,112222,"General revenue from miscellaneous general revenue, special assessments",2015,34109,5
0400000US09,9,Connecticut,3,Local,112223,"General revenue from miscellaneous general revenue, sale of property",2015,15359,3.11
0400000US09,9,Connecticut,3,Local,112229,"General revenue from miscellaneous general revenue, other general revenue",2015,309710,1.15
0400000US09,9,Connecticut,3,Local,12,"Utility revenue, total",2015,748200,1.69
0400000US09,9,Connecticut,3,Local,121,"Utility revenue, water supply",2015,330642,2.29
0400000US09,9,Connecticut,3,Local,122,"Utility revenue, electric power",2015,382545,2.64
0400000US09,9,Connecticut,3,Local,123,"Utility revenue, gas supply",2015,19111,0
0400000US09,9,Connecticut,3,Local,124,"Utility revenue, transit",2015,15902,7.98
0400000US09,9,Connecticut,3,Local,13,Liquor store revenue,2015,N,N
0400000US09,9,Connecticut,3,Local,14,"Insurance trust revenue, total",2015,350265,14.45
0400000US09,9,Connecticut,3,Local,141,"Insurance trust revenue, unemployment compensation",2015,N,N
0400000US09,9,Connecticut,3,Local,142,"Insurance trust revenue, employee retirement",2015,350265,14.45
0400000US09,9,Connecticut,3,Local,143,"Insurance trust revenue, workers'compensation",2015,N,N
0400000US09,9,Connecticut,3,Local,149,"Insurance trust revenue, other insurance trust revenue",2015,N,N
0400000US09,9,Connecticut,3,Local,2,Total expenditure,2015,18550220,1.51
0400000US09,9,Connecticut,3,Local,21,Total expenditure by character and object:,2015,X,X
0400000US09,9,Connecticut,3,Local,211,Intergovernmental expenditure,2015,6391,14.71
0400000US09,9,Connecticut,3,Local,212,"Direct expenditure, total",2015,18543829,1.51
0400000US09,9,Connecticut,3,Local,2121,Direct expenditure from current operations,2015,15477173,1.55
0400000US09,9,Connecticut,3,Local,2122,"Direct expenditure from capital outlay, total",2015,2034656,4.13
0400000US09,9,Connecticut,3,Local,21221,"Direct expenditure from capital outlay, construction",2015,1792962,4.65
0400000US09,9,Connecticut,3,Local,21222,Direct expenditure from capital outlay excluding construction,2015,241694,4.67
0400000US09,9,Connecticut,3,Local,2123,Direct expenditure from assistance and subsidies,2015,309,26.99
0400000US09,9,Connecticut,3,Local,2124,Direct expenditure from interest on debt,2015,424736,0.74
0400000US09,9,Connecticut,3,Local,2125,Direct expenditure from insurance benefits and repayments,2015,606955,19.57
0400000US09,9,Connecticut,3,Local,2126,Direct expenditure exhibit: Salaries and wages,2015,7850224,0.45
0400000US09,9,Connecticut,3,Local,22,Direct expenditure by function:,2015,18543829,1.51
0400000US09,9,Connecticut,3,Local,221,"Direct general expenditure, total",2015,17072956,1.48
0400000US09,9,Connecticut,3,Local,2211,"Direct general expenditure, capital outlay",2015,1903196,4.41
0400000US09,9,Connecticut,3,Local,2212,Direct general expenditure excluding capital outlay,2015,15169760,1.58
0400000US09,9,Connecticut,3,Local,2213,Direct general expenditure from education services:,2015,X,X
0400000US09,9,Connecticut,3,Local,22131,"Direct general expenditure from education, total",2015,9202803,1.4
0400000US09,9,Connecticut,3,Local,221311,"Direct general expenditure from education, capital outlay",2015,535490,15.19
0400000US09,9,Connecticut,3,Local,22132,"Direct general expenditure from education, higher education, total",2015,N,N
0400000US09,9,Connecticut,3,Local,221321,"Direct general expenditure from education, higher education, capital outlay",2015,N,N
0400000US09,9,Connecticut,3,Local,22133,"Direct general expenditure from education, elementary & secondary, total",2015,9202803,1.4
0400000US09,9,Connecticut,3,Local,221331,"Direct general expenditure from education, elementary & secondary, capital outlay",2015,535490,15.19
0400000US09,9,Connecticut,3,Local,22134,"Direct general expenditure from education, other education",2015,X,X
0400000US09,9,Connecticut,3,Local,22135,"Direct general expenditure from education, libraries",2015,158442,1.06
0400000US09,9,Connecticut,3,Local,2214,Direct general expenditure from social services and income maintenance:,2015,X,X
0400000US09,9,Connecticut,3,Local,22141,"Direct general expenditure from social services and income maintenance, public welfare, total",2015,113320,0.58
0400000US09,9,Connecticut,3,Local,221411,"Direct general expenditure from social services and income maintenance, public welfare, cash assistance payments",2015,309,26.99
0400000US09,9,Connecticut,3,Local,221412,"Direct general expenditure from social services and income maintenance, public welfare, vendor payments",2015,494,2.6
0400000US09,9,Connecticut,3,Local,221419,"Direct general expenditure from social services and income maintenance, public welfare, other public welfare",2015,112517,0.58
0400000US09,9,Connecticut,3,Local,22142,"Direct general expenditure from social services and income maintenance, hospitals, total",2015,N,N
0400000US09,9,Connecticut,3,Local,221421,"Direct general expenditure from social services and income maintenance, hospitals, capital outlay",2015,N,N
0400000US09,9,Connecticut,3,Local,22143,"Direct general expenditure from social services and income maintenance, health",2015,144749,0.77
0400000US09,9,Connecticut,3,Local,22144,"Direct general expenditure from social services and income maintenance, employment security administration",2015,N,N
0400000US09,9,Connecticut,3,Local,22145,"Direct general expenditure from social services and income maintenance, veterans' services",2015,X,X
0400000US09,9,Connecticut,3,Local,2215,"Direct general expenditure from transportation, total",2015,X,X
0400000US09,9,Connecticut,3,Local,22151,"Direct general expenditure from transportation, highways, total",2015,730832,1.06
0400000US09,9,Connecticut,3,Local,221511,"Direct general expenditure from transportation, highways, capital outlay",2015,152293,2.79
